site_id,gene_id,distance_to_TSS,distance_direction,estimate_intercept,estimate_carers3plus,p_adj_global_(Intercept),p_adj_global_carers3plus,p_adj_by_term_(Intercept),p_adj_byterm_carers3plus,p_carers2,p_carers3,delta_beta,delta_percent,chr,start,end,annotation
VYZT01053475.1_10521,Dock1_2,8097,downstream,0.669768610875469,2.06959220716323,0.338437632789197,0.000206988651530647,0.139376350499546,0.00531698134233093,0.661451345370874,0.939309669058977,0.277858323688102,27.7858323688102,VYZT01053475.1,10521,10521,downstream10k
VYZT01053560.1_44717,,,,0.310293988473758,1.75153817029527,0.765775797760701,0,0.525016321970007,0,0.576957018761186,0.887137743822688,0.310180725061502,31.0180725061502,VYZT01053560.1,44717,44717,intergenic
VYZT01053563.1_42854,Piezo1_1,2700,downstream,0.667806357227579,2.10719283530816,0.347786392092216,0.000235128886573258,0.14471597623682,0.00596447653471625,0.661011792002865,0.941309780399014,0.280297988396149,28.0297988396149,VYZT01053563.1,42854,42854,upstream10k
VYZT01053563.1_42890,Piezo1_1,2736,downstream,0.309129100880496,6.80695907584299,0.923683988080979,2.07678880488314e-42,0.805338733522192,1.72657606634038e-42,0.576672670314418,0.999188722006553,0.422516051692135,42.2516051692135,VYZT01053563.1,42890,42890,upstream10k
VYZT01053586.1_1890,POSRUF_R11508,499,downstream,0.252292419463228,-1.93576398537304,0.791674853426516,0.000218989857793629,0.562838735354063,0.00559453552908404,0.562740662787962,0.156636323373909,-0.406104339414054,-40.6104339414054,VYZT01053586.1,1890,1890,gene_body
VYZT01053683.1_143726,Specc1,70898,downstream,-0.431368797560956,1.27882876513286,0.225094537871436,0,0.0819183867056187,0,0.393799522761738,0.700034041405041,0.306234518643303,30.6234518643303,VYZT01053683.1,143726,143726,downstream10k
VYZT01054145.1_11752,Etfrf1,-2416,upstream,0.591601397272845,1.70262123002719,0.241461818634522,0.000340348806364457,0.0894857092964032,0.00823909598871328,0.643732496173174,0.90839742785962,0.264664931686446,26.4664931686446,VYZT01054145.1,11752,11752,upstream10k
VYZT01054186.1_25390,Wrap73,-3476,upstream,-0.31646692206224,1.69884563013245,0.668068260947692,0.00029297483132629,0.402498651708876,0.00725127382827095,0.421537026503706,0.799372759496616,0.37783573299291,37.783573299291,VYZT01054186.1,25390,25390,upstream10k
VYZT01054186.1_25395,Wrap73,-3481,upstream,0.229140842085385,1.4899967996551,0.745297515459536,0.000393166336650332,0.496803271685729,0.00930319471193787,0.557035870439227,0.848017725805377,0.29098185536615,29.098185536615,VYZT01054186.1,25395,25395,upstream10k
VYZT01054203.1_5819,,,,0.603201536671959,2.35934355123021,0.436190169954369,0.000131017808138327,0.199978746255308,0.00345702645844131,0.646388425331528,0.950853066289979,0.304464640958451,30.4464640958451,VYZT01054203.1,5819,5819,intergenic
VYZT01054217.1_103809,Grin1,4539,downstream,0.604095679141021,2.20412375826226,0.448883815900262,9.97704252045869e-05,0.208746964681074,0.00262614554175482,0.646592773098081,0.943118374271985,0.296525601173905,29.6525601173905,VYZT01054217.1,103809,103809,gene_body
VYZT01054217.1_45667,Rnf208,-3471,upstream,0.25985305804019,1.22717940523429,0.47149861319051,8.89708117895663e-12,0.22490760998211,1.12563224507382e-11,0.564600169871562,0.815632443714813,0.251032273843251,25.1032273843251,VYZT01054217.1,45667,45667,upstream10k
VYZT01054226.1_87000,,,,-0.531500662803073,1.51252974377207,0.206486301816864,0.000206976748825889,0.0736249285552818,0.00531698134233093,0.370166950320978,0.727312360769932,0.357145410448955,35.7145410448955,VYZT01054226.1,87000,87000,intergenic
VYZT01054231.1_28659,Tbx3,-5397,upstream,-0.0446451014602084,1.13885103651597,0.949752393347989,2.15074501824395e-62,0.86597882352276,1.78571434093734e-62,0.488840578139476,0.749172898910963,0.260332320771487,26.0332320771487,VYZT01054231.1,28659,28659,upstream10k
VYZT01054245.1_64910,Kbtbd11,-6744,upstream,0.495441933564569,2.03032474188795,0.337363833970311,1.60958856406733e-05,0.138776494400462,0.000346119544140197,0.62138757229264,0.925928534329782,0.304540962037142,30.4540962037142,VYZT01054245.1,64910,64910,upstream10k
VYZT01054274.1_179053,Pex12,2517,downstream,-0.0458623668415397,1.29782866480996,0.938364763203771,2.48187912822677e-28,0.838933646852053,2.09269576647859e-28,0.488536417552751,0.777640051166065,0.289103633613314,28.9103633613314,VYZT01054274.1,179053,179053,upstream10k
VYZT01054303.1_1239,,,,2.69870472374317,-1.98296079012443,2.0003393276358e-06,0.000392363360376742,5.4179724063635e-07,0.0092926630000757,0.936950169374768,0.671669114641596,-0.265281054733172,-26.5281054733172,VYZT01054303.1,1239,1239,intergenic
VYZT01054836.1_4563,,,,0.0937761495689918,1.2488804503097,0.905002633498616,5.76292371835699e-22,0.764865258357284,4.96146719772435e-22,0.523426871981205,0.792926478859653,0.269499606878448,26.9499606878448,VYZT01054836.1,4563,4563,intergenic
VYZT01054850.1_12485,,,,-2.44996712899154,3.16372063213948,0.170694379884196,1.41063918937958e-27,0.0584581699713964,1.19438082972916e-27,0.0794409530104883,0.671230015683847,0.591789062673358,59.1789062673358,VYZT01054850.1,12485,12485,intergenic
VYZT01054862.1_49000,Sash3,7044,downstream,0.885776433109686,2.33539643034486,0.0469019936318273,1.14209021494838e-05,0.013688210050757,0.000226331860963977,0.708017808268145,0.961623321187217,0.253605512919072,25.3605512919072,VYZT01054862.1,49000,49000,gene_body
VYZT01054913.1_179595,Lpp,172824,downstream,2.82742352404563,-2.09201063906811,9.06079695336441e-09,3.52681428799225e-05,3.3503851053745e-09,0.000880644998490162,0.944139874707761,0.675991967183132,-0.26814790752463,-26.814790752463,VYZT01054913.1,179595,179595,gene_body
VYZT01054968.1_17753,Laptm4a,-51709,upstream,2.50077497768507,-1.94418770663564,5.38250994227798e-06,8.19462773189532e-05,1.42295046488291e-06,0.0021580543277896,0.924196130939964,0.635662533533501,-0.288533597406463,-28.8533597406463,VYZT01054968.1,17753,17753,intergenic
VYZT01054993.1_133327,,,,2.24858399310849,-1.83945416028022,1.38147164368832e-05,0.000410560945881511,3.60082199424654e-06,0.00963114645218379,0.904528323251616,0.600879210742293,-0.303649112509323,-30.3649112509323,VYZT01054993.1,133327,133327,intergenic
VYZT01055017.1_26135,Tnfrsf1a,-3649,upstream,-0.142966618665601,1.22146271842332,0.811062390411826,5.07215818568173e-07,0.592963607706801,3.54963080937411e-06,0.464319099484147,0.746209278691728,0.281890179207581,28.1890179207581,VYZT01055017.1,26135,26135,upstream10k
VYZT01055118.1_123177,Dab2ip,122522,downstream,0.588807980244412,2.37706095346818,0.420674568870467,6.24551948300507e-05,0.189567296925749,0.0016250584046502,0.643091594295107,0.951008162068342,0.307916567773235,30.7916567773235,VYZT01055118.1,123177,123177,intergenic
VYZT01055118.1_53001,Dab2ip,52346,downstream,0.201005990347001,1.89604339763154,0.829943429401302,0.000166017526738882,0.623829768260021,0.00433543389823634,0.550082984092016,0.890616063989018,0.340533079897002,34.0533079897002,VYZT01055118.1,53001,53001,gene_body
VYZT01055155.1_20461,,,,0.536019551386387,2.06965179024037,0.494809280221946,0.000375550937007185,0.242368237890004,0.00895894685428412,0.630885979087022,0.93122568686289,0.300339707775868,30.0339707775868,VYZT01055155.1,20461,20461,intergenic
VYZT01055354.1_14553,,,,0.465126526847306,2.14001118804407,0.610810468445409,0.000177379017060615,0.342807802545389,0.00462114895221147,0.614229623948204,0.931191503189753,0.316961879241549,31.6961879241549,VYZT01055354.1,14553,14553,intergenic
VYZT01055496.1_5535,,,,0.747328718141686,2.07749824577954,0.41334570379656,1.78791722868779e-06,0.184784415153944,1.93761505377131e-05,0.678596361849745,0.944002774687974,0.26540641283823,26.540641283823,VYZT01055496.1,5535,5535,intergenic
VYZT01055507.1_13863,,,,0.742132921559251,2.19113587839928,0.147822560544291,2.96558979412906e-05,0.0493010815299185,0.000721757090547078,0.677462091268533,0.949466741565773,0.27200465029724,27.200465029724,VYZT01055507.1,13863,13863,intergenic
VYZT01055512.1_337131,Nfia,-145533,upstream,-0.243152079391107,1.6873360795122,0.775102901469369,0.000268335076180029,0.538350810614898,0.00669671959363025,0.439509717139951,0.809101731774037,0.369592014634085,36.9592014634085,VYZT01055512.1,337131,337131,intergenic
VYZT01055535.1_254303,Dusp28,-14985,upstream,0.504956142399947,1.90162804361268,0.4519355191268,0.000299934905410219,0.210868286806496,0.00739466215764381,0.623623334217833,0.917328004636901,0.293704670419068,29.3704670419068,VYZT01055535.1,254303,254303,gene_body
VYZT01055559.1_17563,Ebi3,508,downstream,0.683955867959399,1.97227294658776,0.244328196665536,0.000305255543975666,0.0908320319860036,0.0075068523803397,0.664621033481031,0.934393863842866,0.269772830361835,26.9772830361835,VYZT01055559.1,17563,17563,gene_body
VYZT01055569.1_65983,,,,1.3122653253412,-1.45913548773801,1.87804538629649e-05,9.08953522949246e-230,4.87995802653314e-06,7.43939983144137e-230,0.787891979884106,0.463348319701751,-0.324543660182356,-32.4543660182356,VYZT01055569.1,65983,65983,intergenic
VYZT01055576.1_123876,Srsf6,-2441,upstream,-0.0529531976012419,1.65054539601961,0.963122713177786,0.000387122615626412,0.898974645070434,0.00918658067183496,0.486764793127209,0.831681592573811,0.344916799446601,34.4916799446601,VYZT01055576.1,123876,123876,upstream10k
VYZT01055665.1_199541,Cadps,-9299,upstream,0.606338658158073,2.02485457397895,0.315271850269267,0.000391100028170489,0.126632059229271,0.00926797806013828,0.647105148800558,0.932842341051369,0.285737192250812,28.5737192250812,VYZT01055665.1,199541,199541,upstream10k
VYZT01055727.1_152360,Cryaa,44705,downstream,0.829617774487484,2.39570546895762,0.159664432013402,3.11517570904524e-05,0.0539955417660792,0.000762309233259361,0.696274104184002,0.961776193325062,0.26550208914106,26.550208914106,VYZT01055727.1,152360,152360,intergenic
VYZT01055765.1_59867,Hif1an,125634,downstream,0.129438312894476,1.95520734057307,0.902757309534391,0.000211282983897694,0.760078423385617,0.00541309763023259,0.5323144736805,0.889401835967425,0.357087362286925,35.7087362286925,VYZT01055765.1,59867,59867,intergenic
VYZT01056122.1_40104,Clint1,6030,downstream,0.853204641404125,2.14158062864061,0.152907681242231,8.81560622077853e-05,0.0513038684154307,0.00232594149440323,0.701238956762026,0.952337985972126,0.2510990292101,25.10990292101,VYZT01056122.1,40104,40104,gene_body
VYZT01056195.1_124360,Exoc8,12894,downstream,0.767552416186991,-1.73765365989592,0.0203812537628232,0,0.00566564485569519,0,0.682991194538941,0.274860322651383,-0.408130871887558,-40.8130871887558,VYZT01056195.1,124360,124360,intergenic
VYZT01056195.1_217295,Tsnax,-5041,upstream,3.01212294230273,-2.2146378480967,3.028201550368e-07,3.81246268022143e-05,8.87607728167234e-08,0.000962426567112981,0.953118805793506,0.689436261532064,-0.263682544261442,-26.3682544261442,VYZT01056195.1,217295,217295,upstream10k
VYZT01056361.1_12804,POSRUF_R09203,239,downstream,2.89333343709584,-2.07795974961139,1.05640145135315e-07,8.16462444091001e-05,3.28316517836565e-08,0.00214887658734634,0.947515899296907,0.693253420871898,-0.254262478425009,-25.4262478425009,VYZT01056361.1,12804,12804,gene_body
VYZT01056369.1_144709,Kct2,167727,downstream,0.43414732652843,2.41192936859623,0.410087888603244,4.90881946226948e-06,0.182669611421677,7.56187631177274e-05,0.606863575631825,0.94511552749318,0.338251951861355,33.8251951861355,VYZT01056369.1,144709,144709,intergenic
VYZT01056369.1_905807,Pitx1,-66646,upstream,2.23868632961589,-1.77841877874372,2.64205181824019e-18,3.78891503621431e-201,1.32548019083692e-17,3.1082277112633e-201,0.903670163383791,0.613077644723575,-0.290592518660216,-29.0592518660216,VYZT01056369.1,905807,905807,intergenic
VYZT01056678.1_69355,Tmub1,612,downstream,0.594475736673949,1.80627570720315,0.232661258891076,0.000173152936385215,0.0853769206147014,0.00450934428176937,0.644391427276412,0.916884586913076,0.272493159636664,27.2493159636664,VYZT01056678.1,69355,69355,promoter
VYZT01056688.1_103725,Tiam1,-17118,upstream,0.49070212649914,2.32023515859958,0.596398943253441,0.000220977532688504,0.328973474347988,0.00564219703998359,0.620271821449339,0.943264000746867,0.322992179297528,32.2992179297528,VYZT01056688.1,103725,103725,intergenic
VYZT01056688.1_227359,Cldn8,15143,downstream,0.319843401586694,1.44127632279515,0.316157248867041,3.2866225999946e-24,0.127116676705877,2.8096360889313e-24,0.579286087441404,0.853349842311329,0.274063754869925,27.4063754869925,VYZT01056688.1,227359,227359,intergenic
VYZT01056688.1_292651,Grik1,3705,downstream,-0.168546165688762,2.406801869975,0.881979948228742,1.18856405665775e-05,0.718160804667148,0.000238048521036746,0.457962926592304,0.903632670760156,0.445669744167852,44.5669744167852,VYZT01056688.1,292651,292651,gene_body
VYZT01056688.1_333049,Slco2b1,-29649,upstream,0.563251576561088,2.04250487959279,0.49984168683305,0.000200170294925279,0.246236154808006,0.00516197920612969,0.637204558033962,0.931231137772235,0.294026579738272,29.4026579738272,VYZT01056688.1,333049,333049,gene_body
VYZT01056699.1_35399,,,,0.77445216459194,2.03197280840118,0.220034734861663,0.000236226281760698,0.079632146058193,0.00598950545896718,0.684483198488675,0.943022031661386,0.25853883317271,25.853883317271,VYZT01056699.1,35399,35399,intergenic
VYZT01056725.1_442305,Akap13_1,17225,downstream,0.689442034759099,2.26684036423206,0.408969117305666,0.000297891200401474,0.18194937027487,0.00735457405185518,0.665842793113725,0.950559573631451,0.284716780517726,28.4716780517726,VYZT01056725.1,442305,442305,gene_body
VYZT01056784.1_23539,,,,0.665421898352191,2.11205379268381,0.35000522687478,0.000325036871964654,0.145996367312631,0.00790626524959651,0.660477288940337,0.941446446804071,0.280969157863734,28.0969157863734,VYZT01056784.1,23539,23539,intergenic
VYZT01056784.1_25153,,,,0.800585808075733,2.56477593423586,0.178030790556089,1.30628850250841e-05,0.0614868910807127,0.000267699375689932,0.690099777207705,0.966604289783485,0.27650451257578,27.650451257578,VYZT01056784.1,25153,25153,intergenic
VYZT01056836.1_9014,Hmg20a,110859,downstream,-0.0945959515795496,1.80274206923751,0.969901655376257,4.37738483629992e-49,0.9164888646437,3.64041471855338e-49,0.476368631377419,0.846595672539356,0.370227041161937,37.0227041161937,VYZT01056836.1,9014,9014,intergenic
VYZT01057156.1_2332,Tent5c_0,14905,downstream,-1.44455704662591,5.7838073814357,0.316754530093249,8.97843779584029e-09,0.127437395255078,2.43345063757875e-08,0.190840655554415,0.987121709209235,0.79628105365482,79.628105365482,VYZT01057156.1,2332,2332,intergenic
VYZT01057556.1_4105,,,,0.154453168518878,2.01119226098088,0.875377704178889,8.05845380198296e-05,0.705390765881415,0.00212454534040296,0.538536712290806,0.897121758922592,0.358585046631787,35.8585046631787,VYZT01057556.1,4105,4105,intergenic
VYZT01057556.1_6751,,,,0.284251299613246,1.74642091781282,0.722599497691411,0.000237020070116682,0.467181527474021,0.00600650797313885,0.570588177043276,0.883980037897387,0.313391860854111,31.3391860854111,VYZT01057556.1,6751,6751,intergenic
VYZT01057572.1_164130,Ankrd34c,-28146,upstream,3.59247451356126,-2.72802536760682,2.48863059684081e-06,5.81287403734075e-05,6.69756082226315e-07,0.00151163921211136,0.973207478977334,0.703589369519838,-0.269618109457496,-26.9618109457496,VYZT01057572.1,164130,164130,intergenic
VYZT01057572.1_63159,Cib1,3277,downstream,0.290237553408709,1.82009466507311,0.669995583497475,0.0002371568324045,0.404606509306602,0.00600689343349389,0.572054288944194,0.891903367173921,0.319849078229728,31.9849078229728,VYZT01057572.1,63159,63159,upstream10k
VYZT01057616.1_206867,Opsp_1,-18125,upstream,2.98419421384859,-2.24140835359075,1.12626452524023e-07,6.89463439931791e-05,3.48678696065642e-08,0.00180468586587941,0.951854944653454,0.677604746544556,-0.274250198108899,-27.4250198108899,VYZT01057616.1,206867,206867,gene_body
VYZT01057662.1_23022,Rspo3,26051,downstream,3.55774699668829,-2.75505505639471,4.31036639592222e-09,2.48791077748037e-06,1.69657662067457e-09,3.04388220731e-05,0.972286934941257,0.690550018581477,-0.28173691635978,-28.173691635978,VYZT01057662.1,23022,23022,gene_body
VYZT01057663.1_25248,POSRUF_R05186,-1578,upstream,0.762748276834925,2.29087540543897,0.184835359425007,1.60494985686141e-05,0.0643326634768261,0.000345113408343835,0.681950116816352,0.954938713655584,0.272988596839232,27.2988596839232,VYZT01057663.1,25248,25248,promoter
VYZT01057676.1_1388,,,,-1.1290073445764,1.99652377159322,0.371583184212086,1.44882867641521e-05,0.158674829098424,0.00030500675335687,0.244344338467296,0.7042286554699,0.459884317002604,45.9884317002604,VYZT01057676.1,1388,1388,intergenic
VYZT01057676.1_72865,,,,0.651938772244644,2.12063611973293,0.347659267895534,0.000108114098896702,0.144640917196013,0.00285331378377673,0.657447227476676,0.941175704894306,0.28372847741763,28.372847741763,VYZT01057676.1,72865,72865,intergenic
VYZT01057731.1_3151,POSRUF_R08455,44081,downstream,0.597195017164657,2.08993288785303,0.366149855820028,0.000101592427093847,0.155438132335268,0.00267926911257806,0.645014308482445,0.936262804671494,0.29124849618905,29.124849618905,VYZT01057731.1,3151,3151,intergenic
VYZT01057897.1_2187,,,,0.0735259036647342,2.18178595999502,0.950032611870374,0.000103584696719249,0.866677531281557,0.00273071114680102,0.518373199445938,0.905107741724221,0.386734542278283,38.6734542278283,VYZT01057897.1,2187,2187,intergenic
VYZT01058133.1_395739,Iqgap3,7858,downstream,0.778971487780786,1.96409428242949,0.200640406151575,0.000245845565553073,0.0710753890592091,0.00619624701619895,0.685458403685522,0.939520533872508,0.254062130186986,25.4062130186986,VYZT01058133.1,395739,395739,gene_body
VYZT01058133.1_579543,Rhbgb,9761,downstream,1.89228644471825,-1.44406671846642,9.48849175982981e-07,2.93641414833953e-05,2.63837451366161e-07,0.000713739823586451,0.869016009788201,0.610215874638026,-0.258800135150175,-25.8800135150175,VYZT01058133.1,579543,579543,downstream10k
VYZT01058153.1_18303,,,,0.207552563297932,2.289296231665,0.855885189518794,0.000217911025563604,0.66900436052357,0.00556866651656559,0.551702669692087,0.923920613321621,0.372217943629534,37.2217943629534,VYZT01058153.1,18303,18303,intergenic
VYZT01058207.1_81946,,,,0.756483714840343,2.38586156326461,0.187121730589634,7.29639510151551e-06,0.0652963715491985,0.00012717971536333,0.680589823871544,0.958606042659062,0.278016218787518,27.8016218787518,VYZT01058207.1,81946,81946,intergenic
VYZT01058210.1_15816,POSRUF_R14561,14187,downstream,-2.41258802031755,4.26712199546931,0.000257574246548582,2.27147286830041e-06,6.65030207096659e-05,2.68869691033355e-05,0.0822178198922316,0.864658565276237,0.782440745384006,78.2440745384006,VYZT01058210.1,15816,15816,downstream10k
VYZT01058449.1_52199,Cox7a2,-31712,upstream,0.399321430517683,1.85948557175809,0.596152885426204,0.000257547362665877,0.32872801437721,0.00646404578657742,0.598524615590339,0.905407506458271,0.306882890867932,30.6882890867932,VYZT01058449.1,52199,52199,gene_body
VYZT01058553.1_75762,Ngef,1209,downstream,1.30609607719565,-1.34102767230696,4.04640550870096e-05,8.33713757047639e-55,1.04613374002162e-05,6.91645414806808e-55,0.786859155089131,0.491267989115977,-0.295591165973154,-29.5591165973154,VYZT01058553.1,75762,75762,gene_body
VYZT01058666.1_38665,,,,2.94238197181065,-2.1534053496057,5.14539391186913e-07,0.000262308161121103,1.46893123743899e-07,0.00656709561698072,0.949902201657725,0.687611549297959,-0.262290652359766,-26.2290652359766,VYZT01058666.1,38665,38665,intergenic
VYZT01058719.1_24381,,,,-0.466364963987328,2.49355266406009,0.714816399575786,2.98510178833815e-05,0.457444786400254,0.000727090358608601,0.385476967943455,0.883622189697046,0.498145221753592,49.8145221753592,VYZT01058719.1,24381,24381,intergenic
VYZT01058744.1_4686,,,,-0.0265424846023781,1.61513212064992,0.980290166496622,0.000293814492015325,0.944210200974032,0.007265201129775,0.49336476839015,0.830417582205953,0.337052813815803,33.7052813815803,VYZT01058744.1,4686,4686,intergenic
VYZT01058753.1_13410,,,,0.502608101050732,1.57415041123624,0.568860005230018,6.31606551382953e-63,0.303602449730332,5.24499088578403e-63,0.623072048589709,0.888623621710841,0.265551573121132,26.5551573121132,VYZT01058753.1,13410,13410,intergenic
VYZT01058793.1_74090,Fbxo41,12827,downstream,0.615393231039719,1.88273643567924,0.278730347493253,0.000262430849027949,0.107605535702026,0.00656979403777364,0.649170087191969,0.924010598606679,0.27484051141471,27.484051141471,VYZT01058793.1,74090,74090,downstream10k
VYZT01058839.1_30855,Hmgcl,2002,downstream,0.376530284213702,2.52764481786762,0.705550422866222,8.0854897873386e-05,0.446018264485817,0.00213087298343122,0.593035977853669,0.94805244163034,0.355016463776671,35.5016463776671,VYZT01058839.1,30855,30855,gene_body
VYZT01058892.1_4891,Tbx4,72,downstream,0.698941654509037,1.92069034521489,0.179370982858536,0.000293492917576966,0.0620456674516221,0.00725863187392891,0.667953081595232,0.932114424126307,0.264161342531075,26.4161342531075,VYZT01058892.1,4891,4891,promoter
VYZT01059356.1_412300,Maoa,-101500,upstream,0.28185512553691,1.4013239303934,0.827736346528935,1.2500852324525e-234,0.620135687391326,1.02317590146889e-234,0.57000097387907,0.843325031771396,0.273324057892326,27.3324057892326,VYZT01059356.1,412300,412300,intergenic
VYZT01059368.1_134438,Eno1,109750,downstream,0.7787967182773,2.11053811391641,0.158863323646769,0.000149730063784333,0.0536756606171623,0.00393794171580961,0.685420721253891,0.947316694395296,0.261895973141405,26.1895973141405,VYZT01059368.1,134438,134438,intergenic
VYZT01059371.1_67541,Smad3,4912,downstream,1.684229529789,-1.39782933525857,0.0273405221835808,0,0.00771127204681153,0,0.843463778647676,0.571114613437858,-0.272349165209819,-27.2349165209819,VYZT01059371.1,67541,67541,gene_body
VYZT01059376.1_104120,Vezf1,-10,upstream,0.396478697275785,1.89165720786263,0.7699610987166,3.84472387760973e-06,0.530964945803889,5.48098840372201e-05,0.597841336063124,0.90788968174085,0.310048345677726,31.0048345677726,VYZT01059376.1,104120,104120,TSS
VYZT01059399.1_36406,Krt17,-163,upstream,0.0511587346009943,2.59121187561188,0.974300683137806,2.22401734095352e-21,0.928163392666613,1.91693375308351e-21,0.512786894932923,0.933539197256493,0.42075230232357,42.075230232357,VYZT01059399.1,36406,36406,TSS
VYZT01059599.1_10783,Slc6a4_1,1786,downstream,0.756455863799759,1.9267692885439,0.117725628742682,0.000141206976849699,0.0378747412668113,0.00371848943364416,0.680583769378146,0.936029511907634,0.255445742529488,25.5445742529488,VYZT01059599.1,10783,10783,gene_body
VYZT01060106.1_78040,Meis1_1,30763,downstream,0.0929142350889979,1.98300930239648,0.941390019795113,4.33372138116828e-111,0.846019986270201,3.60045450205422e-111,0.523211862067512,0.888540956031978,0.365329093964466,36.5329093964466,VYZT01060106.1,78040,78040,gene_body
VYZT01060110.1_106917,Spata5,71387,downstream,0.785127891034709,2.17873678899859,0.276896609584257,0.000132557739933833,0.106685202406227,0.00349630917018689,0.686784238152349,0.950914696151158,0.264130457998809,26.4130457998809,VYZT01060110.1,106917,106917,gene_body
VYZT01060117.1_326987,St8sia2,-11909,upstream,0.712930938536602,1.77474437808231,0.25843330442824,0.000353516322753315,0.097565640699913,0.00851799711959818,0.671048466333095,0.9232732846692,0.252224818336105,25.2224818336105,VYZT01060117.1,326987,326987,intergenic
VYZT01060117.1_376500,St8sia2,37604,downstream,3.48850923936355,-2.55334616433999,9.39150435998489e-09,9.68902461845776e-06,3.46212006485689e-09,0.000183303469726139,0.970359048070436,0.718121586488669,-0.252237461581767,-25.2237461581767,VYZT01060117.1,376500,376500,downstream10k
VYZT01060129.1_164372,Psap_1,-12875,upstream,-0.534995853348968,1.71031111185822,0.358345695610744,7.39215951188767e-05,0.150834104345996,0.0019382774739963,0.369352440232866,0.764104429512548,0.394751989279682,39.4751989279682,VYZT01060129.1,164372,164372,intergenic
VYZT01060129.1_279244,POSRUF_R13791,35058,downstream,-0.256662325360163,1.08095603256689,0.47643225966313,5.94197018567271e-06,0.228530384997917,9.70273186534938e-05,0.436184358833359,0.695147014076966,0.258962655243607,25.8962655243607,VYZT01060129.1,279244,279244,gene_body
VYZT01060137.1_25898,POSRUF_R09150,4895,downstream,2.32832272760571,-1.94360392992722,0.0278454876467549,6.35601406853915e-144,0.00786127781371281,5.22429721234474e-144,0.911195708640826,0.595010713519963,-0.316184995120863,-31.6184995120863,VYZT01060137.1,25898,25898,gene_body
VYZT01060151.1_11272,Trpm2,1532,downstream,0.0404534726677675,1.55469717511885,0.967315384885914,0.000375795605119064,0.909686616660711,0.00896310126930824,0.510111989195971,0.831339529602803,0.321227540406832,32.1227540406832,VYZT01060151.1,11272,11272,gene_body
VYZT01060169.1_128703,,,,0.0737365978382764,2.68622445855524,0.755972275393312,0,0.511331982685916,0,0.518425801660528,0.940473453875661,0.422047652215134,42.2047652215134,VYZT01060169.1,128703,128703,intergenic
VYZT01060169.1_150401,,,,0.685684072540863,1.77190995764461,0.249275408610196,0.000402829979694832,0.0931774604434215,0.00949002394414688,0.665006140477585,0.921115016941654,0.256108876464069,25.6108876464069,VYZT01060169.1,150401,150401,intergenic
VYZT01060192.1_22024,Foxa2,32677,downstream,0.859318636055073,2.61486073318373,0.0559800873125557,1.4529517262607e-06,0.0165686520386886,1.46056957779643e-05,0.702518278234713,0.969944097359112,0.267425819124399,26.7425819124399,VYZT01060192.1,22024,22024,intergenic
VYZT01060194.1_80319,Rpl29,-62936,upstream,1.12973462634782,-1.12615712421592,8.02695055488245e-06,2.27909866986414e-162,2.10737625905402e-06,1.88220644048973e-162,0.755789922002408,0.500894374579086,-0.254895547423322,-25.4895547423322,VYZT01060194.1,80319,80319,intergenic
VYZT01060198.1_34153,Etf1,8232,downstream,0.817791683227271,2.01836608420319,0.152377216529216,0.00025077429977224,0.0510944420891985,0.0063074794763213,0.693767374785589,0.944598733774809,0.25083135898922,25.083135898922,VYZT01060198.1,34153,34153,gene_body
VYZT01060208.1_39689,Ephb2,-33970,upstream,0.351802953957633,1.68665123505007,0.717861753013926,1.16678049856625e-15,0.461235718889493,1.10087275237733e-15,0.587054722169413,0.884775769932815,0.297721047763402,29.7721047763402,VYZT01060208.1,39689,39689,intergenic
VYZT01060249.1_141848,Slc10a1,-31301,upstream,0.253592733604934,1.71235162216556,0.704051011917675,4.84865784066988e-05,0.444227834121435,0.00124943366422795,0.563060596632702,0.877174829498548,0.314114232865845,31.4114232865845,VYZT01060249.1,141848,141848,intergenic
VYZT01060310.1_100018,Pstpip1,23745,downstream,-0.00457263096220323,1.35594608468778,0.99783835444872,1.59789372414347e-16,0.993658742914891,1.47021215868826e-16,0.498856844251298,0.794354080366608,0.29549723611531,29.549723611531,VYZT01060310.1,100018,100018,gene_body
VYZT01060310.1_142045,Rcn2,14366,downstream,2.21868394815803,-1.80082563077983,1.88914691416371e-06,0.00016520327605154,5.12583359412245e-07,0.00431616503789136,0.901914833443688,0.602970650613177,-0.298944182830511,-29.8944182830511,VYZT01060310.1,142045,142045,downstream10k
VYZT01060524.1_2294,POSRUF_R03569,3075,downstream,0.379647235641651,2.30161788157011,0.692651802698091,0.00037229418232749,0.430576188258184,0.00889678110909109,0.593788017643607,0.935912048054197,0.34212403041059,34.212403041059,VYZT01060524.1,2294,2294,downstream10k
VYZT01060696.1_62076,Atrnl1,-32085,upstream,0.69579431917013,2.08962892307553,0.221189710927929,0.000140266485850369,0.0801518476788998,0.00369529435915273,0.667254659931184,0.941883021853685,0.274628361922501,27.4628361922501,VYZT01060696.1,62076,62076,intergenic
VYZT01060701.1_6183,,,,-0.852853035047482,2.80109868117854,0.295918529582082,2.92815805887946e-06,0.116399570843798,3.79995767090128e-05,0.298834710994862,0.87525522135088,0.576420510356018,57.6420510356018,VYZT01060701.1,6183,6183,intergenic
